employee_id,Age,Education,YearsAtCompany,JobLevel,MonthlyIncome,early_tool_actions,early_unique_tools,early_login_count,early_active_minutes,high_friction,early_active_minutes_per_login,early_tool_actions_per_unique_tool,zero_early_activity,early_activity_x_joblevel,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Gender_Male,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,orientation_completed_Yes,manager_assigned_Yes,buddy_assigned_Yes,first_week_checkin_Yes
18,-0.3201625558062908,-0.8916882501868245,-0.8177339465973219,-0.9614863916702531,-0.8163283810862784,-1.1395351827955769,-1.04046190288899,-0.7826049336432089,-0.8238090430559011,1,-0.23042193808002318,-0.5755896333829511,0.0,-0.9292402692513666,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
19,-0.9771736638126857,0.08504925188071055,-0.4911735278257753,-0.9614863916702531,-0.9508273676335051,-0.5417062325066768,-0.33918771799819886,-0.25968254616342845,-0.5365325272399117,1,-0.509369406297667,-0.5755821827581951,0.0,-0.8372891917116679,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
20,-0.8676718124782865,1.0617867539482457,0.48850772848886465,0.8459113011114247,0.738802870950297,0.056122717782223136,0.36208646689259233,-0.3072209450252267,0.7289700553632825,1,1.2201065430599696,-0.5755784574365034,0.0,1.2656953661574761,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,3.0229010957162923,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
21,-0.5391662584750891,-0.8916882501868245,-0.16461310905422863,-0.9614863916702531,-0.6809794799321182,2.447438518937823,3.167183206455757,1.4041614139995093,1.0855891784452003,1,-0.3579403572815985,-0.5755728694423251,0.0,-0.31808267629354153,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
22,-1.6341847718190805,-0.8916882501868245,-0.9810141559830953,-0.9614863916702531,-0.7581092305113335,-0.5417062325066768,-0.33918771799819886,-1.257988922261191,-0.8213325213678322,1,1.251984794162575,-0.5755821827581951,0.0,-0.9284475875484383,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,-1.562889295765913,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
23,1.7603726195472926,1.0617867539482457,2.9377108692754645,1.7496101475022634,1.8961740869419934,0.653951668071123,0.36208646689259233,0.3107782401781502,1.4744030834720134,1,0.9625252814285904,0.5420217752544482,0.0,3.069046240319671,-1.3740508422516025,1.515243916193211,-0.19149769743816367,-0.4624638714212627,3.662207627358443,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
24,0.11784484953130571,0.08504925188071055,-0.6544537372115486,-0.9614863916702531,-0.5437182709123576,0.056122717782223136,0.36208646689259233,0.16816304359275555,0.11479267672220193,1,-0.20759854900795618,-0.5755784574365034,0.0,-0.6288139038414889,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
26,-1.4151810691502822,-0.8916882501868245,-0.4911735278257753,-0.05778754527941421,-0.5294822012462215,-0.5417062325066768,-0.33918771799819886,-1.3530657199847875,-0.2740212283046112,0,3.898001471290181,-0.5755821827581951,0.0,-0.22533891705091438,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,3.0229010957162923,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,-1.562889295765913,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
27,-0.10115885313749257,1.0617867539482457,-0.32789331844000197,-0.9614863916702531,-0.6578193068931802,-0.5417062325066768,-0.33918771799819886,-0.02199055185443734,-0.41518296452453696,0,-0.5958431445712126,-0.5755821827581951,0.0,-0.7984477882681745,-1.3740508422516025,1.515243916193211,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,4.087889843610512,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
28,-0.3201625558062908,1.0617867539482457,0.8150681472604113,0.8459113011114247,1.1667348755413154,-1.1395351827955769,-1.04046190288899,-0.9727585290904018,-0.4597603549097767,0,1.0025266300068705,-0.5755896333829511,0.0,0.12423371394052644,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,4.168333000133267,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
30,-1.7436866231534796,-0.8916882501868245,-1.1442943653688686,-0.9614863916702531,-1.119960374413272,-1.1395351827955769,-1.04046190288899,-1.7333729108791733,-1.6460142434947669,1,0.8295728207653417,-0.5755896333829511,0.0,-1.1924105946236079,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
31,-0.3201625558062908,-1.8684257522543597,-0.4911735278257753,-0.9614863916702531,-0.7527972642179991,0.653951668071123,0.36208646689259233,0.5484702344871414,0.8106952710695553,1,0.07427531405471346,0.5420217752544482,0.0,-0.4060703453185981,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
32,1.7603726195472926,0.08504925188071055,1.141628566031958,2.6533089938931025,2.6753333028482813,1.251780618360023,1.0633606517833836,0.3583166390399484,0.9196622253445857,0,0.3739653055498155,0.3185044109514518,0.0,3.268802029457637,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,3.662207627358443,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
33,-0.5391662584750891,-1.8684257522543597,0.48850772848886465,-0.9614863916702531,-0.549030237205692,0.056122717782223136,0.36208646689259233,0.3583166390399484,-0.6975064369643885,1,-1.1439754224169816,-0.5755784574365034,0.0,-0.8888135024020164,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,2.075297377672938,-1.562889295765913,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
35,0.5558522548689022,1.0617867539482457,0.32522751910309133,-0.05778754527941421,0.06843272473149725,-0.5417062325066768,-0.33918771799819886,0.26323984131635203,-0.4993847019188786,1,-0.8998961449486237,-0.5755821827581951,0.0,-0.36960698698388994,-1.3740508422516025,1.515243916193211,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,1.8732865381429853,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
36,0.7748559575377005,1.0617867539482457,2.4478702411181446,0.8459113011114247,0.7957471496148416,-1.7373641330844767,-1.7417360877797812,-1.7809113097409717,-1.50732902896291,1,3.953775367432289,-0.5756119851082082,0.0,-0.8816793670756604,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
38,0.9938596602064987,1.0617867539482457,-0.8177339465973219,2.6533089938931025,2.644098941043475,0.653951668071123,0.36208646689259233,0.6910854310725361,1.3109526520594676,0,0.3548616807148451,0.5420217752544482,0.0,3.8950205747711024,-1.3740508422516025,1.515243916193211,-0.19149769743816367,-0.4624638714212627,3.662207627358443,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
39,-0.42966440714069,0.08504925188071055,-0.9810141559830953,-0.9614863916702531,-0.8513873586222853,-1.7373641330844767,-1.7417360877797812,-1.4956809165701823,-1.1853812095139564,1,1.399869843550717,-0.5756119851082082,0.0,-1.0449717978789186,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
40,0.7748559575377005,1.0617867539482457,-0.4911735278257753,-0.05778754527941421,-0.008059589892517928,0.056122717782223136,0.36208646689259233,-0.164605748439832,0.327773541896125,1,0.44659207511227045,-0.5755784574365034,0.0,0.15990439057230613,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
41,-0.7581699611438873,-0.8916882501868245,0.48850772848886465,-0.9614863916702531,-0.9130061676249642,-0.5417062325066768,-1.04046190288899,-0.5449129393342178,-0.3012629668733688,0,0.22551345244469367,1.6596052440257292,0.0,-0.7619844299334664,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
42,0.22734670086570485,0.08504925188071055,-0.9810141559830953,-0.05778754527941421,-0.9385036058329693,-1.7373641330844767,-1.7417360877797812,-1.7809113097409717,-1.8540420652925522,1,-1.2532332161755955,-0.5756119851082082,0.0,-1.2368007699876002,-1.3740508422516025,1.515243916193211,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,4.087889843610512,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
45,-1.4151810691502822,0.08504925188071055,-0.8177339465973219,-0.9614863916702531,-0.8945205249241606,0.056122717782223136,0.36208646689259233,0.025547847007360885,0.19651789242847476,1,0.03491896140998284,-0.5755784574365034,0.0,-0.6026554076448505,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
46,0.6653541062033014,-0.8916882501868245,-0.32789331844000197,-0.9614863916702531,-0.8197280395140124,1.251780618360023,1.0633606517833836,1.11893102082872,1.1772204809037485,0,-0.11186859630054208,0.3185044109514518,0.0,-0.28875345328518937,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
47,1.4318670655440953,-0.8916882501868245,-0.6544537372115486,-0.9614863916702531,-0.8116538507481441,1.849609568648923,1.7646348366741746,1.3566230151377112,0.6323857095285964,0,-0.6257995317782251,0.16949271057334822,0.0,-0.4631434279294456,-1.3740508422516025,1.515243916193211,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,4.087889843610512,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
49,-0.2106607044718917,0.08504925188071055,-0.8177339465973219,-0.9614863916702531,-0.9538020687577723,0.056122717782223136,-0.33918771799819886,-0.40229774274882313,0.22375963099723237,1,0.7284611024586484,0.9145502190558433,0.0,-0.5939359089126377,-1.3740508422516025,1.515243916193211,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,4.087889843610512,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
51,-0.10115885313749257,1.0617867539482457,-0.9810141559830953,-0.9614863916702531,-0.6552695630723797,0.056122717782223136,-0.33918771799819886,0.07308624586915911,-0.3532699223228151,1,-0.6103218409893004,0.9145502190558433,0.0,-0.7786307456949636,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
52,-0.42966440714069,0.08504925188071055,-0.32789331844000197,-0.05778754527941421,-0.23944884163016386,1.251780618360023,0.36208646689259233,1.7844686048938951,0.7363996204274891,1,-0.7582763771503946,1.6596220079454003,0.0,0.4214893525386904,-1.3740508422516025,1.515243916193211,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,1.8732865381429853,-0.2446249870365339,-1.224744871391589,2.075297377672938,-1.562889295765913,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
53,-0.2106607044718917,-0.8916882501868245,-0.9810141559830953,-0.9614863916702531,-0.967188223816975,-1.1395351827955769,-1.04046190288899,-1.6382961131555769,-1.641061200118629,1,-0.17463504767831226,-0.5755896333829511,0.0,-1.190825231217751,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,-9.53283798246881,-14.456832294800963,0.11443084218428509,0.07397267214553131
54,-1.0866755151470848,1.0617867539482457,-0.9810141559830953,-0.9614863916702531,-0.8843215496409585,-0.5417062325066768,-0.33918771799819886,-0.9727585290904018,-0.4473777464694323,1,1.0304213978825394,-0.5755821827581951,0.0,-0.8087526504062442,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
55,-1.1961773664814839,0.08504925188071055,-0.9810141559830953,-0.9614863916702531,-0.8945205249241606,1.849609568648923,1.0633606517833836,1.2615462174141148,2.192594373011987,1,0.47319315488451696,1.212585044143412,0.0,0.036246044915469906,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,0.816496580927726,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
56,-1.0866755151470848,0.08504925188071055,0.32522751910309133,0.8459113011114247,0.4723546416766441,-0.5417062325066768,-0.33918771799819886,-0.3072209450252267,-0.707412523716664,1,-0.683301539157717,-0.5755821827581951,0.0,-0.11357079693800473,-1.3740508422516025,1.515243916193211,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,1.8732865381429853,-0.2446249870365339,0.816496580927726,2.075297377672938,-1.562889295765913,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
57,-0.7581699611438873,-0.8916882501868245,0.8150681472604113,-0.05778754527941421,-0.5294822012462215,-1.1395351827955769,-1.04046190288899,-0.8301433325050072,-0.9649707792758269,1,-0.4171956508235766,-0.5755896333829511,0.0,-0.6676553072849823,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,2.075297377672938,-1.562889295765913,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
58,0.4463504035345031,0.08504925188071055,2.4478702411181446,2.6533089938931025,2.7711611747800338,-1.7373641330844767,-1.7417360877797812,-1.1629121245375946,-1.2671064252202293,1,-0.44660679213752136,-0.5756119851082082,0.0,-0.23088768897141346,0.7277751079147405,-0.6599597525607148,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,4.168333000133267,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-1.224744871391589,-0.48185865349153717,0.639840584172622,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
60,-0.3201625558062908,1.0617867539482457,0.32522751910309133,-0.05778754527941421,-0.41113159223073126,0.056122717782223136,-0.33918771799819886,0.3107782401781502,0.387210062409778,0,-0.07967102621646042,0.9145502190558433,0.0,0.1979531123128711,-1.3740508422516025,1.515243916193211,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,1.8732865381429853,-0.2446249870365339,0.816496580927726,-0.48185865349153717,-1.562889295765913,0.10490055551547467,0.06917144638660723,0.11443084218428509,0.07397267214553131
